user_id,age,gender,province,device_type,registration_date,last_login_date,days_since_reg,days_since_last_login,sessions_last_7d,level,total_spent,is_payer,churn_next_7d
user_285,42,Female,Sichuan,iOS,2025-03-02,2025-12-29,304,2,17,100,70.21,1,0
user_286,37,Female,Shanghai,Android,2025-05-20,2025-12-22,225,9,0,81,0.0,0,0
user_287,25,Male,Sichuan,Android,2025-08-09,2025-12-21,144,10,0,32,0.0,0,0
user_288,22,Male,Zhejiang,iOS,2025-02-17,2025-11-04,317,57,0,11,0.0,0,1
user_289,21,Female,Zhejiang,iOS,2025-01-13,2025-11-21,352,40,0,25,0.0,0,1
user_290,27,Male,Sichuan,iOS,2025-12-22,2025-11-05,9,56,0,1,0.0,0,1
user_291,49,Female,Beijing,iOS,2025-10-18,2025-12-27,74,4,12,21,0.0,0,0
user_292,30,Female,Shanghai,Android,2025-04-06,2025-12-09,269,22,0,32,0.0,0,1
user_293,31,Female,Sichuan,iOS,2025-08-11,2025-12-24,142,7,11,23,0.0,0,0
user_294,16,Male,Guangdong,Android,2025-10-14,2025-12-29,78,2,20,30,0.0,0,0
user_295,38,Male,Sichuan,Android,2025-06-29,2025-12-29,185,2,17,53,3270.44,1,0
user_296,47,Female,Guangdong,Android,2025-03-12,2025-12-23,294,8,0,91,0.0,0,0
user_297,25,Male,Guangdong,iOS,2025-08-19,2025-12-13,134,18,0,19,0.0,0,1
user_298,50,Female,Shanghai,iOS,2025-09-17,2025-12-25,105,6,13,27,0.0,0,1
user_299,19,Female,Shanghai,Android,2025-08-31,2025-11-03,122,58,0,6,0.0,0,1
user_300,42,Male,Guangdong,iOS,2025-11-16,2025-12-22,45,9,0,14,0.0,0,0
user_301,22,Male,Sichuan,Android,2025-03-21,2025-12-18,285,13,0,5,0.0,0,0
user_302,22,Female,Zhejiang,Android,2025-11-01,2025-12-10,60,21,0,7,0.0,0,1
user_303,38,Male,Shanghai,Android,2025-05-23,2025-12-01,222,30,0,29,0.0,0,1
user_304,17,Male,Sichuan,Android,2025-12-01,2025-12-27,30,4,8,6,0.0,0,0
user_305,46,Male,Beijing,Android,2025-08-21,2025-12-28,132,3,9,25,0.0,0,0
user_306,45,Male,Beijing,Android,2025-09-14,2025-11-20,108,41,0,6,0.0,0,1
user_307,27,Female,Beijing,Android,2025-01-14,2025-12-30,351,1,18,100,132.3,1,0
user_308,44,Female,Beijing,Android,2025-03-05,2025-12-16,301,15,0,30,0.0,0,1
user_309,29,Male,Zhejiang,iOS,2025-06-04,2025-12-30,210,1,18,75,0.0,0,0
user_310,28,Female,Sichuan,Android,2025-04-10,2025-12-28,265,3,11,80,0.0,0,0
user_311,37,Female,Zhejiang,Android,2025-02-03,2025-11-08,331,53,0,9,0.0,0,1
user_312,47,Female,Zhejiang,iOS,2025-08-12,2025-12-23,141,8,0,22,0.0,0,0
user_313,44,Female,Beijing,iOS,2025-12-22,2025-12-27,9,4,13,3,0.0,0,0
user_314,35,Male,Zhejiang,Android,2025-09-09,2025-12-28,113,3,6,19,0.0,0,0
user_315,46,Male,Guangdong,iOS,2025-06-09,2025-11-27,205,34,0,24,0.0,0,1
user_316,18,Male,Zhejiang,Android,2025-01-10,2025-12-30,355,1,14,100,0.0,0,0
user_317,44,Female,Shanghai,Android,2025-11-20,2025-11-26,41,35,0,7,0.0,0,1
user_318,49,Male,Sichuan,Android,2025-04-20,2025-12-31,255,0,15,81,131.64,1,0
user_319,24,Female,Sichuan,Android,2025-06-24,2025-12-28,190,3,15,55,135.85,1,0
user_320,35,Male,Guangdong,Android,2025-02-20,2025-12-19,314,12,0,17,0.0,0,0
user_321,41,Female,Zhejiang,Android,2025-02-25,2025-12-31,309,0,17,100,0.0,0,0
user_322,18,Female,Beijing,Android,2025-11-12,2025-11-08,49,53,0,2,0.0,0,1
user_323,40,Female,Guangdong,Android,2025-06-13,2025-12-21,201,10,0,32,0.0,0,0
user_324,26,Female,Beijing,Android,2025-08-14,2025-12-30,139,1,17,53,0.0,0,0
user_325,23,Female,Beijing,iOS,2025-11-27,2025-11-25,34,36,0,4,0.0,0,1
user_326,22,Male,Beijing,iOS,2025-10-20,2025-12-29,72,2,15,28,0.0,0,0
user_327,20,Male,Zhejiang,iOS,2025-07-26,2025-12-20,158,11,0,24,0.0,0,0
user_328,35,Male,Shanghai,Android,2025-12-03,2025-11-27,28,34,0,3,0.0,0,1
user_329,37,Female,Guangdong,iOS,2025-07-22,2025-12-31,162,0,18,64,79.05,1,0
user_330,46,Female,Beijing,iOS,2025-10-17,2025-12-24,75,7,14,20,0.0,0,0
user_331,24,Female,Guangdong,Android,2025-07-22,2025-12-25,162,6,11,34,0.0,0,0
user_332,50,Male,Shanghai,Android,2025-05-19,2025-12-20,226,11,0,4,0.0,0,1
user_333,40,Female,Zhejiang,iOS,2025-07-02,2025-12-27,182,4,15,56,0.0,0,0
user_334,39,Female,Beijing,iOS,2025-11-01,2025-12-27,60,4,7,14,0.0,0,0
user_335,27,Male,Beijing,Android,2025-03-09,2025-12-20,297,11,0,33,0.0,0,1
user_336,30,Female,Zhejiang,Android,2025-11-06,2025-11-30,55,31,0,2,0.0,0,1
user_337,20,Male,Guangdong,iOS,2025-11-20,2025-12-31,41,0,18,13,1186.14,1,0
user_338,21,Female,Sichuan,iOS,2025-01-16,2025-12-21,349,10,0,82,17.87,1,0
user_339,35,Male,Beijing,iOS,2025-04-02,2025-11-06,273,55,0,11,0.0,0,1
user_340,48,Female,Beijing,Android,2025-04-05,2025-12-06,270,25,0,8,0.0,0,1
user_341,50,Female,Zhejiang,iOS,2025-05-13,2025-11-18,232,43,0,31,0.0,0,1
user_342,39,Female,Zhejiang,Android,2025-10-04,2025-12-22,88,9,0,13,0.0,0,1
user_343,26,Female,Sichuan,Android,2025-09-23,2025-12-29,99,2,19,38,0.0,0,0
user_344,30,Female,Sichuan,iOS,2025-12-01,2025-12-23,30,8,0,5,0.0,0,0
user_345,41,Female,Beijing,iOS,2025-12-22,2025-12-31,9,0,18,4,0.0,0,0
user_346,17,Female,Shanghai,iOS,2025-08-13,2025-12-22,140,9,0,33,0.0,0,0
user_347,46,Male,Shanghai,iOS,2025-07-14,2025-12-05,170,26,0,2,0.0,0,1
user_348,22,Male,Guangdong,iOS,2025-01-16,2025-12-27,349,4,11,73,0.0,0,1
user_349,27,Female,Zhejiang,Android,2025-11-01,2025-12-01,60,30,0,2,0.0,0,0
user_350,33,Female,Guangdong,Android,2025-12-09,2025-11-20,22,41,0,1,0.0,0,1
user_351,18,Female,Sichuan,iOS,2025-09-28,2025-11-12,94,49,0,9,0.0,0,1
user_352,20,Male,Zhejiang,Android,2025-07-24,2025-12-01,160,30,0,20,0.0,0,1
user_353,42,Male,Guangdong,Android,2025-03-30,2025-12-22,276,9,0,54,0.0,0,1
user_354,46,Female,Shanghai,Android,2025-06-07,2025-12-25,207,6,12,60,0.0,0,0
user_355,24,Male,Shanghai,Android,2025-09-23,2025-12-30,99,1,19,40,0.0,0,0
user_356,28,Female,Sichuan,Android,2025-03-21,2025-12-15,285,16,0,22,0.0,0,1
user_357,19,Male,Guangdong,Android,2025-10-16,2025-11-30,76,31,0,10,0.0,0,1
user_358,44,Male,Beijing,iOS,2025-09-09,2025-12-08,113,23,0,14,0.0,0,1
user_359,17,Male,Zhejiang,Android,2025-10-09,2025-12-30,83,1,17,36,0.0,0,0
user_360,38,Female,Beijing,iOS,2025-03-15,2025-12-24,291,7,11,67,97.36,1,0
user_361,16,Male,Sichuan,iOS,2025-07-08,2025-12-22,176,9,0,40,0.0,0,1
user_362,36,Female,Shanghai,iOS,2025-06-18,2025-12-24,196,7,17,65,189.98,1,0
user_363,19,Female,Zhejiang,iOS,2025-03-28,2025-11-08,278,53,0,18,0.0,0,1
user_364,46,Male,Shanghai,iOS,2025-02-03,2025-12-22,331,9,0,100,0.0,0,0
user_365,29,Female,Shanghai,Android,2025-10-28,2025-12-26,64,5,14,16,3002.17,1,0
user_366,43,Male,Guangdong,iOS,2025-10-08,2025-11-27,84,34,0,3,0.0,0,1
user_367,38,Male,Sichuan,iOS,2025-05-22,2025-12-26,223,5,11,50,185.37,1,0
user_368,25,Male,Zhejiang,Android,2025-06-10,2025-12-22,204,9,0,32,0.0,0,1
user_369,34,Male,Zhejiang,Android,2025-08-01,2025-12-21,152,10,0,40,0.0,0,0
user_370,23,Female,Guangdong,iOS,2025-11-27,2025-12-10,34,21,0,4,0.0,0,1
user_371,24,Male,Guangdong,Android,2025-02-05,2025-11-23,329,38,0,47,0.0,0,1
user_372,17,Male,Guangdong,Android,2025-06-10,2025-12-29,204,2,17,71,0.0,0,0
user_373,16,Male,Beijing,Android,2025-07-21,2025-12-17,163,14,0,12,0.0,0,0
user_374,44,Male,Sichuan,Android,2025-05-21,2025-12-23,224,8,0,70,0.0,0,0
user_375,25,Male,Shanghai,Android,2025-03-02,2025-12-29,304,2,21,100,158.21,1,0
user_376,27,Male,Shanghai,Android,2025-08-01,2025-12-29,152,2,19,56,0.0,0,0
user_377,49,Female,Guangdong,iOS,2025-12-04,2025-12-18,27,13,0,1,0.0,0,0
user_378,26,Male,Zhejiang,iOS,2025-06-07,2025-12-26,207,5,6,41,0.0,0,0
user_379,45,Male,Guangdong,iOS,2025-05-02,2025-12-13,243,18,0,44,0.0,0,1
user_380,36,Female,Shanghai,iOS,2025-09-26,2025-12-29,96,2,20,38,149.17,1,0
user_381,47,Male,Beijing,iOS,2025-03-28,2025-12-01,278,30,0,39,0.0,0,1
user_382,49,Male,Guangdong,iOS,2025-06-09,2025-12-27,205,4,9,45,0.0,0,0
user_383,28,Male,Sichuan,iOS,2025-06-19,2025-12-24,195,7,9,36,0.0,0,0
user_384,31,Female,Shanghai,iOS,2025-03-10,2025-12-23,296,8,0,69,145.69,1,0
user_385,24,Female,Zhejiang,iOS,2025-03-19,2025-12-31,287,0,14,100,76.64,1,0
user_386,49,Male,Sichuan,Android,2025-09-30,2025-12-27,92,4,11,20,0.0,0,0
user_387,18,Male,Beijing,iOS,2025-10-25,2025-11-05,67,56,0,8,0.0,0,1
user_388,37,Male,Zhejiang,Android,2025-08-28,2025-12-19,125,12,0,4,0.0,0,1
user_389,42,Male,Sichuan,iOS,2025-09-18,2025-12-25,104,6,9,27,0.0,0,0
user_390,38,Female,Guangdong,Android,2025-12-21,2025-12-11,10,20,0,2,0.0,0,1
user_391,19,Female,Guangdong,iOS,2025-11-11,2025-12-03,50,28,0,2,0.0,0,1
user_392,29,Male,Guangdong,Android,2025-05-29,2025-12-28,216,3,12,65,0.0,0,0
user_393,19,Female,Zhejiang,Android,2025-07-23,2025-12-30,161,1,14,54,0.0,0,0
user_394,21,Female,Beijing,Android,2025-10-30,2025-12-24,62,7,7,11,0.0,0,0
user_395,32,Male,Sichuan,Android,2025-06-11,2025-12-28,203,3,9,31,0.0,0,0
user_396,37,Male,Shanghai,iOS,2025-04-12,2025-11-16,263,45,0,37,0.0,0,1
user_397,16,Female,Shanghai,iOS,2025-12-15,2025-12-31,16,0,21,7,19.41,1,0
user_398,20,Male,Sichuan,Android,2025-08-25,2025-12-27,128,4,12,35,140.3,1,0
user_399,40,Male,Sichuan,Android,2025-02-25,2025-12-30,309,1,18,100,0.0,0,0
user_400,41,Male,Guangdong,iOS,2025-03-20,2025-12-31,286,0,20,100,47.04,1,0
user_401,39,Male,Sichuan,Android,2025-06-06,2025-12-22,208,9,0,45,0.0,0,1
user_402,28,Female,Zhejiang,Android,2025-12-06,2025-11-05,25,56,0,4,0.0,0,1
user_403,47,Male,Beijing,iOS,2025-05-22,2025-12-17,223,14,0,17,0.0,0,1
user_404,41,Female,Sichuan,Android,2025-12-13,2025-12-24,18,7,11,5,0.0,0,0
user_405,37,Male,Sichuan,Android,2025-02-05,2025-12-25,329,6,9,84,0.0,0,0
user_406,24,Female,Beijing,Android,2025-06-17,2025-12-25,197,6,13,40,0.0,0,0
user_407,27,Female,Beijing,iOS,2025-07-13,2025-12-23,171,8,0,50,42.43,1,0
user_408,44,Female,Beijing,Android,2025-04-18,2025-12-25,257,6,11,59,0.0,0,0
user_409,30,Male,Zhejiang,iOS,2025-11-12,2025-12-29,49,2,17,19,0.0,0,0
user_410,42,Male,Zhejiang,iOS,2025-07-07,2025-12-06,177,25,0,11,0.0,0,1
user_411,42,Female,Beijing,Android,2025-01-12,2025-12-27,353,4,15,100,0.0,0,0
user_412,24,Male,Sichuan,iOS,2025-10-28,2025-11-08,64,53,0,6,0.0,0,1
user_413,49,Female,Shanghai,iOS,2025-08-31,2025-12-03,122,28,0,6,0.0,0,1
user_414,22,Male,Shanghai,iOS,2025-11-21,2025-11-07,40,54,0,3,0.0,0,0
user_415,40,Male,Sichuan,Android,2025-12-23,2025-12-30,8,1,17,3,25.97,1,0
user_416,30,Female,Sichuan,iOS,2025-01-11,2025-12-29,354,2,20,100,0.0,0,0
user_417,18,Male,Beijing,Android,2025-06-20,2025-11-22,194,39,0,13,0.0,0,1
user_418,43,Male,Zhejiang,Android,2025-12-10,2025-11-01,21,60,0,1,0.0,0,1
user_419,34,Female,Shanghai,iOS,2025-11-18,2025-11-30,43,31,0,7,0.0,0,0
user_420,21,Male,Zhejiang,iOS,2025-08-24,2025-12-29,129,2,17,44,94.47,1,0
user_421,33,Male,Beijing,iOS,2025-11-16,2025-11-30,45,31,0,5,0.0,0,1
user_422,41,Female,Zhejiang,iOS,2025-10-26,2025-12-30,66,1,15,21,0.0,0,0
user_423,31,Female,Shanghai,Android,2025-02-03,2025-12-26,331,5,14,100,0.0,0,0
user_424,42,Female,Shanghai,Android,2025-08-08,2025-11-17,145,44,0,4,0.0,0,1
user_425,29,Female,Sichuan,Android,2025-06-16,2025-12-28,198,3,12,42,0.0,0,0
user_426,44,Female,Shanghai,Android,2025-07-18,2025-12-23,166,8,0,31,0.0,0,1
user_427,22,Male,Zhejiang,iOS,2025-04-23,2025-12-09,252,22,0,27,0.0,0,1
user_428,50,Male,Sichuan,Android,2025-07-26,2025-11-02,158,59,0,11,0.0,0,1
user_429,38,Male,Guangdong,iOS,2025-12-19,2025-12-24,12,7,7,3,0.0,0,0
user_430,43,Female,Zhejiang,iOS,2025-02-25,2025-12-29,309,2,16,100,0.0,0,0
user_431,38,Male,Sichuan,iOS,2025-11-09,2025-12-28,52,3,11,13,2150.78,1,0
user_432,27,Female,Beijing,iOS,2025-02-20,2025-11-16,314,45,0,9,0.0,0,1
user_433,46,Male,Shanghai,Android,2025-11-20,2025-11-01,41,60,0,2,0.0,0,1
user_434,21,Female,Beijing,Android,2024-12-31,2025-12-20,365,11,0,30,0.0,0,0
user_435,22,Male,Shanghai,iOS,2025-11-01,2025-12-21,60,10,0,21,0.0,0,0
user_436,32,Male,Sichuan,iOS,2025-08-08,2025-12-06,145,25,0,5,0.0,0,1
user_437,40,Female,Beijing,Android,2025-11-15,2025-11-09,46,52,0,3,0.0,0,1
user_438,33,Male,Shanghai,iOS,2025-12-12,2025-12-24,19,7,12,4,0.0,0,0
user_439,32,Male,Guangdong,Android,2025-12-05,2025-12-30,26,1,17,12,1291.82,1,0
user_440,43,Female,Beijing,iOS,2025-09-19,2025-11-29,103,32,0,1,0.0,0,1
user_441,21,Female,Zhejiang,Android,2025-03-31,2025-11-28,275,33,0,3,0.0,0,1
user_442,47,Male,Zhejiang,iOS,2025-04-08,2025-11-03,267,58,0,30,0.0,0,1
user_443,34,Male,Zhejiang,iOS,2025-05-29,2025-11-09,216,52,0,27,0.0,0,1
user_444,24,Male,Beijing,Android,2025-07-31,2025-12-23,153,8,0,23,0.0,0,0
user_445,35,Male,Sichuan,Android,2025-04-29,2025-11-09,246,52,0,10,0.0,0,1
user_446,32,Male,Beijing,Android,2025-03-25,2025-12-20,281,11,0,28,0.0,0,0
user_447,16,Male,Zhejiang,iOS,2025-11-22,2025-12-23,39,8,0,9,0.0,0,0
user_448,48,Male,Guangdong,Android,2025-02-09,2025-11-25,325,36,0,39,0.0,0,1
user_449,41,Male,Sichuan,iOS,2025-10-05,2025-12-28,87,3,13,26,168.22,1,0
user_450,40,Male,Beijing,Android,2025-05-05,2025-11-01,240,60,0,11,0.0,0,1
user_451,49,Male,Beijing,iOS,2025-08-17,2025-11-18,136,43,0,19,0.0,0,1
user_452,29,Male,Zhejiang,Android,2025-04-05,2025-12-22,270,9,0,45,0.0,0,1
user_453,43,Male,Zhejiang,Android,2025-01-26,2025-12-30,339,1,17,100,0.0,0,0
user_454,25,Female,Guangdong,iOS,2025-04-21,2025-12-28,254,3,15,74,0.0,0,0
user_455,29,Male,Sichuan,Android,2025-09-10,2025-11-21,112,40,0,1,0.0,0,1
user_456,36,Male,Beijing,iOS,2025-01-13,2025-12-26,352,5,14,72,0.0,0,0
user_457,21,Male,Zhejiang,Android,2025-02-22,2025-11-25,312,36,0,17,0.0,0,1
user_458,21,Female,Sichuan,Android,2025-10-23,2025-11-10,69,51,0,3,0.0,0,1
user_459,16,Female,Shanghai,iOS,2025-04-22,2025-12-28,253,3,14,64,124.33,1,0
user_460,44,Male,Shanghai,Android,2025-11-25,2025-12-27,36,4,9,8,0.0,0,0
user_461,38,Male,Sichuan,iOS,2025-04-10,2025-12-27,265,4,14,76,150.41,1,0
user_462,17,Male,Zhejiang,Android,2025-10-31,2025-12-30,61,1,15,22,70.11,1,0
user_463,31,Female,Beijing,Android,2025-01-07,2025-12-26,358,5,15,100,0.0,0,0
user_464,27,Female,Beijing,Android,2025-12-02,2025-11-18,29,43,0,1,0.0,0,1
user_465,49,Female,Zhejiang,Android,2025-06-07,2025-11-22,207,39,0,25,0.0,0,1
user_466,24,Male,Guangdong,iOS,2025-12-05,2025-11-18,26,43,0,2,0.0,0,1
user_467,41,Female,Guangdong,iOS,2025-05-27,2025-11-12,218,49,0,4,0.0,0,1
user_468,23,Male,Shanghai,Android,2025-08-09,2025-12-29,144,2,17,46,0.0,0,0
user_469,22,Female,Zhejiang,Android,2025-03-07,2025-11-29,299,32,0,42,0.0,0,1
user_470,48,Male,Zhejiang,Android,2025-09-02,2025-12-01,120,30,0,3,0.0,0,1
user_471,34,Male,Sichuan,Android,2025-08-14,2025-12-06,139,25,0,7,0.0,0,1
user_472,43,Female,Sichuan,iOS,2025-11-17,2025-12-27,44,4,9,9,0.0,0,0
user_473,38,Male,Shanghai,iOS,2025-01-19,2025-12-21,346,10,0,100,0.0,0,0
user_474,33,Male,Zhejiang,iOS,2025-01-31,2025-11-21,334,40,0,20,0.0,0,1
user_475,22,Male,Zhejiang,Android,2025-01-31,2025-12-23,334,8,0,94,0.0,0,0
user_476,17,Female,Sichuan,iOS,2025-10-17,2025-12-21,75,10,0,14,0.0,0,0
user_477,41,Female,Zhejiang,Android,2025-09-03,2025-12-14,119,17,0,13,0.0,0,0
user_478,22,Female,Beijing,iOS,2025-11-21,2025-12-22,40,9,0,11,0.0,0,0
user_479,44,Female,Shanghai,Android,2025-01-12,2025-12-21,353,10,0,70,0.0,0,0
user_480,30,Female,Zhejiang,Android,2025-12-28,2025-11-20,3,41,0,1,0.0,0,1
user_481,50,Male,Sichuan,iOS,2025-04-22,2025-12-29,253,2,17,91,191.26,1,0
user_482,18,Female,Zhejiang,iOS,2025-03-09,2025-12-19,297,12,0,14,0.0,0,0
user_483,35,Male,Zhejiang,Android,2025-07-29,2025-12-29,155,2,18,46,189.59,1,0
user_484,25,Female,Sichuan,Android,2025-04-08,2025-12-25,267,6,8,55,0.0,0,1
user_485,32,Female,Zhejiang,iOS,2025-11-22,2025-12-25,39,6,16,13,15.71,1,0
user_486,46,Female,Beijing,iOS,2025-04-09,2025-11-11,266,50,0,9,0.0,0,1
user_487,35,Female,Zhejiang,Android,2025-01-28,2025-12-29,337,2,21,100,0.0,0,0
user_488,23,Male,Zhejiang,Android,2025-06-29,2025-12-23,185,8,0,44,0.0,0,0
user_489,41,Male,Beijing,Android,2025-11-21,2025-11-29,40,32,0,1,0.0,0,1
user_490,50,Female,Zhejiang,iOS,2025-10-10,2025-11-21,82,40,0,8,0.0,0,1
user_491,27,Female,Beijing,Android,2025-05-15,2025-12-02,230,29,0,13,0.0,0,1
user_492,27,Female,Beijing,Android,2025-10-30,2025-12-25,62,6,8,13,0.0,0,0
user_493,24,Female,Guangdong,iOS,2025-04-27,2025-11-10,248,51,0,12,0.0,0,1
user_494,17,Female,Guangdong,Android,2025-08-26,2025-12-30,127,1,17,42,0.0,0,0
user_495,26,Male,Guangdong,iOS,2025-08-03,2025-12-30,150,1,21,58,0.0,0,0
user_496,19,Male,Guangdong,iOS,2025-02-19,2025-12-26,315,5,15,87,0.0,0,0
user_497,33,Female,Beijing,iOS,2025-09-21,2025-12-22,101,9,0,22,0.0,0,0
user_498,16,Male,Sichuan,Android,2025-12-04,2025-12-28,27,3,17,8,0.0,0,0
user_499,49,Male,Zhejiang,iOS,2025-08-19,2025-12-14,134,17,0,4,0.0,0,1
user_500,32,Female,Shanghai,iOS,2025-05-31,2025-12-28,214,3,11,67,49.21,1,0
user_501,46,Female,Beijing,iOS,2025-02-22,2025-12-25,312,6,13,100,189.8,1,0
user_502,25,Male,Guangdong,Android,2025-04-17,2025-12-21,258,10,0,64,0.0,0,0
user_503,49,Female,Beijing,Android,2025-01-10,2025-12-23,355,8,0,89,0.0,0,0
user_504,46,Male,Guangdong,Android,2025-12-14,2025-12-01,17,30,0,2,0.0,0,1
user_505,36,Female,Beijing,iOS,2025-12-26,2025-12-27,5,4,11,2,0.0,0,1
user_506,18,Female,Zhejiang,iOS,2025-04-21,2025-12-30,254,1,16,77,0.0,0,0
user_507,44,Male,Beijing,iOS,2025-05-05,2025-12-30,240,1,20,100,55.48,1,0
user_508,29,Female,Zhejiang,iOS,2025-11-24,2025-12-02,37,29,0,3,0.0,0,1
user_509,35,Male,Beijing,Android,2025-07-04,2025-11-13,180,48,0,3,0.0,0,1
user_510,42,Female,Guangdong,Android,2025-07-10,2025-12-28,174,3,9,25,0.0,0,0
user_511,33,Female,Sichuan,Android,2025-09-13,2025-11-22,109,39,0,7,0.0,0,1
user_512,37,Female,Beijing,iOS,2025-10-05,2025-12-11,87,20,0,15,0.0,0,1
user_513,50,Male,Zhejiang,Android,2025-07-11,2025-12-30,173,1,14,60,98.54,1,1
user_514,32,Male,Zhejiang,iOS,2025-04-26,2025-11-10,249,51,0,3,0.0,0,1
user_515,22,Male,Sichuan,iOS,2025-09-26,2025-11-05,96,56,0,7,0.0,0,1
user_516,43,Female,Guangdong,iOS,2025-11-02,2025-12-24,59,7,7,14,0.0,0,0
user_517,21,Female,Beijing,iOS,2025-11-08,2025-12-28,53,3,12,14,0.0,0,0
user_518,43,Female,Shanghai,iOS,2025-08-13,2025-12-27,140,4,10,40,14.66,1,0
user_519,32,Female,Beijing,iOS,2025-04-02,2025-12-29,273,2,16,75,0.0,0,0
user_520,35,Female,Zhejiang,Android,2025-06-28,2025-11-19,186,42,0,11,0.0,0,1
user_521,28,Male,Guangdong,Android,2025-05-06,2025-11-10,239,51,0,17,0.0,0,1
user_522,40,Male,Shanghai,iOS,2025-07-23,2025-12-21,161,10,0,41,0.0,0,0
user_523,27,Female,Shanghai,Android,2025-05-19,2025-11-15,226,46,0,16,0.0,0,1
user_524,36,Male,Sichuan,Android,2025-06-18,2025-11-07,196,54,0,7,0.0,0,1
user_525,28,Female,Sichuan,Android,2025-04-19,2025-12-29,256,2,19,100,57.12,1,0
user_526,30,Female,Beijing,Android,2025-01-21,2025-12-03,344,28,0,22,0.0,0,1
user_527,43,Male,Beijing,iOS,2025-03-29,2025-12-27,277,4,11,72,0.0,0,0
user_528,41,Male,Beijing,Android,2025-09-17,2025-12-05,105,26,0,6,0.0,0,1
user_529,37,Male,Shanghai,Android,2025-12-30,2025-12-29,1,2,19,1,0.0,0,0
user_530,17,Male,Guangdong,iOS,2025-09-29,2025-12-22,93,9,0,32,36.0,1,0
user_531,37,Male,Shanghai,iOS,2025-05-20,2025-11-25,225,36,0,36,0.0,0,1
user_532,33,Male,Sichuan,iOS,2025-02-10,2025-11-14,324,47,0,30,0.0,0,1
user_533,18,Female,Shanghai,iOS,2025-06-13,2025-12-28,201,3,15,71,106.62,1,0
user_534,31,Female,Zhejiang,iOS,2025-11-13,2025-12-29,48,2,17,17,155.23,1,0
user_535,39,Female,Zhejiang,iOS,2025-10-09,2025-11-30,83,31,0,5,0.0,0,1
user_536,21,Female,Zhejiang,Android,2025-12-22,2025-12-28,9,3,11,3,0.0,0,0
user_537,28,Male,Beijing,Android,2025-09-21,2025-12-24,101,7,10,20,0.0,0,0
user_538,22,Male,Shanghai,Android,2025-04-13,2025-12-05,262,26,0,3,0.0,0,1
user_539,30,Male,Guangdong,Android,2025-05-05,2025-11-16,240,45,0,19,0.0,0,1
user_540,24,Male,Beijing,iOS,2025-03-10,2025-12-24,296,7,15,84,137.55,1,0
user_541,31,Male,Zhejiang,iOS,2025-06-03,2025-12-26,211,5,12,74,0.0,0,0
user_542,46,Female,Sichuan,Android,2025-12-28,2025-12-30,3,1,16,1,0.0,0,0
user_543,32,Male,Shanghai,iOS,2025-05-29,2025-12-27,216,4,7,40,0.0,0,0
user_544,40,Female,Sichuan,Android,2025-01-20,2025-11-06,345,55,0,44,0.0,0,0
user_545,38,Female,Beijing,iOS,2025-11-26,2025-12-26,35,5,14,11,26.08,1,0
user_546,47,Female,Beijing,iOS,2025-02-27,2025-12-27,307,4,13,96,0.0,0,0
user_547,34,Male,Shanghai,iOS,2025-12-03,2025-11-29,28,32,0,5,0.0,0,1
user_548,20,Male,Shanghai,iOS,2025-01-01,2025-12-31,364,0,17,100,0.0,0,0
user_549,36,Male,Shanghai,Android,2025-09-01,2025-12-24,121,7,9,23,0.0,0,1
user_550,40,Female,Guangdong,iOS,2025-01-21,2025-12-09,344,22,0,51,0.0,0,0
user_551,46,Female,Guangdong,Android,2025-08-12,2025-12-29,141,2,18,41,0.0,0,0
user_552,33,Male,Sichuan,iOS,2025-03-13,2025-12-26,293,5,15,78,0.0,0,0
user_553,29,Female,Beijing,Android,2025-10-14,2025-12-30,78,1,16,24,0.0,0,0
user_554,29,Male,Shanghai,Android,2025-10-01,2025-12-31,91,0,15,34,83.12,1,0
user_555,18,Male,Beijing,iOS,2025-03-10,2025-11-19,296,42,0,5,0.0,0,1
user_556,17,Female,Zhejiang,iOS,2025-02-10,2025-12-31,324,0,19,100,0.0,0,0
user_557,21,Male,Guangdong,iOS,2025-07-20,2025-12-30,164,1,16,58,24.16,1,0
user_558,22,Male,Zhejiang,iOS,2025-09-21,2025-12-22,101,9,0,15,0.0,0,0
user_559,45,Female,Zhejiang,Android,2025-02-27,2025-12-23,307,8,0,48,0.0,0,0
user_560,42,Male,Zhejiang,iOS,2025-01-02,2025-12-29,363,2,18,100,67.36,1,0
user_561,38,Female,Sichuan,iOS,2025-11-06,2025-12-31,55,0,16,16,46.81,1,0
user_562,21,Female,Zhejiang,iOS,2025-03-22,2025-11-17,284,44,0,28,0.0,0,1
user_563,36,Female,Sichuan,Android,2025-06-07,2025-12-29,207,2,18,78,65.98,1,0
user_564,32,Male,Beijing,Android,2025-11-09,2025-12-25,52,6,12,11,0.0,0,0
user_565,35,Female,Sichuan,Android,2025-08-25,2025-12-05,128,26,0,18,0.0,0,1
user_566,29,Male,Sichuan,iOS,2025-11-30,2025-12-26,31,5,9,6,0.0,0,0
user_567,24,Female,Sichuan,iOS,2025-06-12,2025-12-21,202,10,0,46,0.0,0,0
user_568,19,Male,Guangdong,Android,2025-11-20,2025-12-25,41,6,11,13,0.0,0,0
user_569,41,Female,Shanghai,iOS,2025-04-04,2025-11-29,271,32,0,50,0.0,0,1
user_570,41,Male,Sichuan,iOS,2025-09-02,2025-11-28,120,33,0,20,0.0,0,1
user_571,44,Male,Sichuan,iOS,2025-04-06,2025-12-29,269,2,21,100,169.47,1,0
