user_id,age,gender,province,device_type,registration_date,last_login_date,total_spent,paid_before,session_count,days_since_last_login,churn_next_7d,level,play_sessions,play_time,fail_count,success_count,play_streak,average_session_time,progress_stall,average_spend_per_session,last_purchase_amount,purchase_frequency,subscription_status,special_event_spending,rewarded_ads_views,ad_watch_duration,interstitial_ads_views,ad_engagement_level,ad_revenue,friends_count,guild_membership,social_interactions,social_activity_frequency,leaderboard_rank,first_login_date,login_frequency,login_streak,session_timing
user_95,46,Male,Shanghai,PC,2023-03-17,2023-04-08,1222.9361315874849,0,38,1037,0,17,56,19,3,8,1,10.572929668096133,3,48.94437693702991,186.27469065923495,4,1,9.68921611641681,1,24,9,1,24.68596022310527,36,1,42,17,779,2025-10-20,9,2,Evening
user_96,36,Female,Beijing,Mobile,2024-04-15,2024-05-10,2553.510100625528,1,23,639,0,15,77,38,9,3,10,31.206185366303156,3,19.376994213770292,111.03643182200058,8,0,23.590086669828835,4,18,2,1,44.199627503620434,142,0,29,25,716,2025-06-16,4,24,Morning
user_97,35,Female,Shandong,PC,2024-02-18,2024-03-09,153.14448878472155,0,59,701,1,24,51,15,4,2,29,29.068640941960144,5,6.239354519914995,139.61126545519068,1,1,5.164179722275664,10,24,13,3,3.894688279757852,168,1,25,6,318,2025-06-02,1,4,Morning
user_98,50,Female,Zhejiang,PC,2025-04-04,2025-04-22,362.75318454058964,0,90,292,1,1,54,38,8,1,20,14.450435887569174,3,25.19614589007156,119.75103369320168,8,0,99.62420986170206,7,19,2,2,2.7944134126537623,3,0,16,20,333,2025-02-16,3,27,Evening
user_99,39,Female,Zhejiang,PC,2025-06-13,2025-06-24,149.94751089059443,1,75,229,0,12,16,26,0,0,10,32.98365254035391,6,43.82590256904108,25.42527088024947,9,1,73.65572029698446,12,7,0,4,11.66511437791457,180,1,8,12,360,2024-05-06,7,5,Evening
user_100,37,Female,Zhejiang,PC,2024-12-26,2025-01-22,946.7719240321106,1,28,382,1,5,18,31,4,5,10,12.050428545690735,3,44.477259087089145,192.6598172175911,9,0,8.745015650275366,10,29,0,1,31.651060976900926,83,0,15,20,241,2025-12-19,1,11,Morning
user_101,46,Female,Shanghai,Mobile,2024-04-01,2024-04-10,365.71712565049484,1,66,669,1,24,7,33,1,9,27,34.791963212339,3,1.5373298867659155,25.45224039893638,5,1,2.0249379790092115,16,25,18,0,12.993981322490345,154,0,48,15,56,2025-03-23,8,13,Evening
user_102,42,Female,Guangdong,PC,2024-10-14,2024-10-30,394.6851994388156,1,8,466,0,6,45,26,8,1,24,17.85787734544687,1,44.42849149281859,51.72150932582554,4,0,71.92878001522803,14,20,3,4,9.511994190439948,148,0,17,13,110,2024-01-27,9,8,Afternoon
user_103,37,Female,Shandong,Mobile,2024-11-02,2024-11-04,73.55608084542,1,29,461,0,25,36,30,5,7,2,30.66555586901995,5,14.302726657493068,162.91194816437306,4,0,43.91921656826669,0,27,1,1,22.940115767914605,59,0,12,12,49,2023-01-21,8,21,Morning
user_104,35,Female,Shanghai,PC,2024-05-09,2024-06-04,430.4692142367837,1,11,614,1,1,41,59,1,5,29,37.71068023065611,0,2.9096458344527307,124.10079533871918,9,0,78.6796709064576,18,6,10,4,30.679903438470575,85,1,28,21,755,2024-05-27,5,5,Morning
user_105,37,Female,Shandong,Mobile,2025-12-04,2025-12-29,1984.105961482361,0,18,41,1,25,94,20,2,4,28,20.19481074020347,5,42.541723247780844,167.79168390989503,8,1,92.34760378183837,15,25,11,0,12.42788535083702,191,1,42,2,16,2025-06-26,9,6,Afternoon
user_106,39,Female,Shandong,Mobile,2024-08-19,2024-08-21,265.36341287837195,1,55,536,1,1,42,16,7,1,27,25.086822338212578,5,43.3294710434222,103.63150148643493,7,0,59.93003890163725,18,27,12,4,15.034559336187103,70,0,44,21,73,2024-12-15,4,15,Evening
user_107,49,Male,Guangdong,Mobile,2024-03-25,2024-04-06,1188.0583346570534,0,50,673,1,10,7,51,0,6,8,23.89354101851351,5,30.215322912275152,76.02165383796034,3,1,18.710842291725307,12,11,15,4,30.677965240575695,174,0,23,18,884,2025-08-01,9,23,Afternoon
user_108,48,Female,Zhejiang,Mobile,2024-04-29,2024-05-07,993.2483043504993,0,14,642,0,10,15,48,2,1,1,14.728340471886042,2,29.14725410752156,184.4472544100092,4,0,78.21940360464525,3,5,15,0,47.286921099472636,181,0,44,28,202,2023-12-16,1,25,Evening
user_109,37,Female,Guangdong,Mobile,2024-10-07,2024-10-16,1991.3179115133432,1,74,480,1,3,60,14,9,4,1,27.70936031472285,0,40.84289335844955,8.214211185444174,9,0,95.58117431743744,10,12,18,0,33.73708637190441,30,0,43,4,93,2024-06-29,3,16,Evening
user_110,35,Male,Shanghai,PC,2024-09-11,2024-09-23,141.89535628381208,0,99,503,0,17,40,53,0,1,4,32.29005755562844,2,39.52916808280371,171.36991385025613,8,0,58.023128705995596,17,1,19,0,39.145207179227995,16,1,45,10,649,2024-08-21,4,11,Morning
user_111,39,Female,Shanghai,PC,2025-11-07,2025-12-03,3798.24622165026,0,9,67,0,19,83,57,7,9,7,37.50624486771458,1,44.6151681986925,46.93273925236854,1,1,68.19974472807336,17,19,19,3,18.34050473777344,177,0,12,11,33,2023-02-01,1,7,Morning
user_112,48,Male,Shanghai,PC,2024-10-23,2024-11-01,873.7789164027532,1,99,464,1,28,37,30,0,1,9,35.52407804948538,1,28.08462493223847,169.8985292230396,3,1,33.747469503667304,9,11,8,0,13.612717969223304,6,0,24,21,600,2023-09-16,6,6,Evening
user_113,41,Female,Guangdong,Mobile,2025-01-27,2025-02-06,5397.950392702837,1,11,367,1,11,66,27,4,6,16,25.30058139184095,4,48.414707543907625,28.700126069960234,2,1,38.152769466031124,16,15,15,4,22.713387160131127,125,0,40,6,419,2024-04-20,4,12,Afternoon
user_114,43,Female,Shandong,PC,2023-10-16,2023-11-10,2424.9191347776805,1,63,821,1,29,55,44,3,8,5,31.570514635358045,4,49.811194715733585,116.46357377441755,2,1,73.46544978530639,12,25,6,0,40.35664143558368,82,0,45,6,203,2025-04-04,4,26,Morning
user_115,49,Female,Shandong,Mobile,2024-12-21,2024-12-23,250.40847435511247,0,76,412,0,18,77,29,6,4,2,34.02350240121679,1,6.710685889932996,177.73347588328292,8,1,92.77710984068192,13,16,12,1,22.814982089527792,27,0,0,9,551,2025-08-29,1,4,Evening
user_116,49,Female,Beijing,Mobile,2024-09-29,2024-10-15,57.80074822543636,1,67,481,0,2,95,24,4,6,28,24.804661412150466,1,42.627644218151985,95.23438973287921,6,1,62.89883872243522,6,3,3,0,42.33627043949305,9,0,8,20,626,2025-07-08,5,14,Morning
user_117,44,Female,Shanghai,PC,2023-08-23,2023-09-12,295.2292727819425,1,53,880,0,9,80,14,7,3,23,13.462826821128033,2,25.49129062968086,149.5667680868752,6,1,78.98479084853474,9,11,12,0,49.43859903475635,26,0,3,13,845,2023-02-02,9,11,Morning
user_118,47,Female,Shandong,PC,2024-02-20,2024-02-27,749.8522479992049,1,39,712,0,24,56,22,0,1,11,23.137922915421125,1,19.990750576691774,161.12965195325611,4,0,17.163501741537303,2,11,7,2,3.601333286516817,140,0,27,5,759,2025-06-17,6,26,Morning
user_119,53,Female,Beijing,Mobile,2025-07-26,2025-08-23,188.25476398648786,1,78,169,1,17,44,21,4,2,18,35.27434114604695,6,31.040543184253035,147.56234753463906,1,0,21.195909025797356,1,10,1,4,2.2705078041851845,193,1,11,6,855,2024-01-23,8,12,Afternoon
user_120,41,Female,Shandong,Mobile,2024-05-13,2024-05-15,183.27370336325313,0,56,634,0,28,57,30,3,1,25,27.89924216181205,0,3.742312305838344,185.14061763804506,7,1,53.203468683339004,18,2,6,4,7.479485145668091,187,0,23,4,921,2025-03-08,4,2,Afternoon
user_121,51,Female,Shanghai,PC,2025-08-31,2025-09-01,621.0005752530997,1,28,160,0,14,6,46,2,4,25,31.73375131028017,2,25.816594819586914,89.9200118734658,8,1,17.655419224284053,6,20,10,1,19.21848378671731,126,0,45,6,882,2024-03-31,9,11,Evening
user_122,54,Female,Zhejiang,PC,2024-09-25,2024-10-14,33.833937929844,0,75,482,1,4,92,15,4,5,19,15.558040664577625,1,43.673637931306665,35.451962393866,2,1,63.49950702209236,4,5,16,3,6.5521104572716204,42,0,8,18,720,2023-08-12,7,13,Afternoon
user_123,38,Female,Shanghai,PC,2025-10-16,2025-11-13,129.98122482839645,1,39,87,0,29,32,16,9,6,13,38.93013304633017,2,11.459614290809471,10.514401676793478,2,1,29.165318539469897,2,23,13,2,43.5332238809378,68,0,34,28,312,2023-08-05,7,11,Evening
user_124,39,Female,Guangdong,PC,2023-04-25,2023-04-29,537.6168918159124,0,25,1016,0,17,74,35,2,2,24,22.12241588479928,2,21.89310484370183,50.045514057863514,1,1,79.15326186668919,1,23,12,1,1.15731255135319,62,1,37,13,944,2023-06-05,8,9,Evening
user_125,41,Female,Shandong,Mobile,2025-07-20,2025-08-13,65.21065012082244,0,21,179,1,17,18,51,7,3,11,29.60906568153187,3,47.0345634980289,29.49630327216818,4,0,80.81103466143435,5,25,14,1,15.789635816791126,69,0,34,23,469,2025-02-27,2,26,Morning
user_126,47,Female,Shandong,PC,2024-11-04,2024-11-26,505.4319565353815,0,10,439,0,12,68,57,2,7,20,10.566167637718157,4,21.999628052479167,112.03179954546161,6,1,46.378745575535305,13,29,8,4,9.234731474710268,98,1,32,3,394,2023-02-05,6,27,Morning
user_127,49,Male,Guangdong,PC,2025-10-31,2025-11-27,642.4659787648964,1,43,73,0,28,73,17,0,3,19,13.81957786765874,2,18.56001398428752,37.80412210513467,5,1,18.081063503763527,6,8,2,2,46.57696650787662,192,1,34,10,809,2024-09-27,7,21,Afternoon
user_128,45,Female,Guangdong,PC,2023-07-25,2023-07-27,600.1425912663325,0,15,927,0,20,7,18,8,6,17,33.461028096547565,5,22.586295758045534,8.747807750584865,4,1,64.67749610819325,1,13,12,4,33.4740502445014,194,1,45,4,872,2023-01-09,3,16,Evening
user_129,38,Female,Zhejiang,Mobile,2023-09-04,2023-09-29,2033.8936367423255,1,83,863,0,18,8,36,8,5,5,39.03908336560764,6,26.45318555936026,8.161975944864905,4,0,99.27870182635864,10,15,12,3,45.60151282256872,181,1,19,25,211,2025-11-29,8,5,Evening
user_130,47,Female,Shandong,Mobile,2025-01-27,2025-02-10,755.1554761965651,1,48,363,1,3,64,13,5,6,13,19.601660651664346,6,31.967575862441972,166.48233017460745,7,0,62.25908979425233,2,2,8,4,48.61643551551967,163,0,1,15,867,2023-06-28,1,27,Morning
user_131,41,Female,Shandong,Mobile,2023-05-27,2023-05-29,631.0750656494947,1,86,986,0,11,7,30,9,0,27,11.115422048237946,2,40.233947244919825,118.69853635716194,7,0,3.577469071400785,8,12,17,0,24.85491218386846,70,1,43,12,571,2025-08-16,1,12,Morning
user_132,53,Male,Zhejiang,Mobile,2023-04-28,2023-05-27,528.8355760304999,1,21,988,1,25,41,40,0,2,20,20.825998059404128,5,23.1530080824514,72.25897507678225,2,0,1.729397576708258,7,24,4,4,11.715955402401313,92,1,25,15,156,2024-05-15,3,3,Morning
user_133,36,Female,Beijing,PC,2024-02-16,2024-03-02,1701.6813800854313,1,60,708,0,18,40,30,7,5,1,10.524043908370079,6,41.056565819416875,178.95138050530915,7,1,32.03619704923062,10,8,10,0,9.686439309829463,142,0,41,29,634,2024-01-08,6,29,Afternoon
user_134,44,Female,Zhejiang,Mobile,2023-12-29,2024-01-10,2254.3341598962556,0,96,760,1,4,3,49,1,2,10,15.771192767874073,3,27.15231240625195,14.969125670135007,2,0,19.578380686040486,17,21,1,1,11.145943084292027,145,1,12,21,632,2025-12-27,7,16,Evening
user_135,47,Female,Shanghai,PC,2023-05-17,2023-05-22,1918.9735043648402,1,50,993,1,17,17,34,8,6,8,32.57416045161215,1,17.585545008030905,196.08409247283734,4,0,81.30512071433081,0,29,16,3,35.42966538110014,131,1,29,25,809,2025-08-27,2,19,Evening
user_136,40,Female,Shandong,PC,2025-08-15,2025-09-12,1119.4679993440568,0,23,149,1,18,66,48,7,8,24,38.112651943194884,2,33.239590577851295,123.64206626063775,1,0,84.48056670360005,14,19,19,0,2.0222864061500365,10,1,31,26,322,2024-05-29,6,17,Evening
user_137,46,Male,Guangdong,PC,2023-01-19,2023-02-08,147.75984839334419,0,13,1096,0,5,79,24,2,2,29,12.6234725310666,3,36.16839048243108,37.50938653980084,5,0,25.861877131047617,3,25,3,3,2.5680536516357435,133,1,35,29,435,2023-12-30,5,28,Morning
user_138,46,Female,Shanghai,PC,2023-07-14,2023-08-12,324.1662244354197,0,69,911,0,14,93,44,4,0,8,26.737023364315277,0,28.344399805844887,136.13475069641675,1,0,32.56447769498927,3,28,17,4,30.4071471191575,121,0,18,26,574,2025-02-15,6,11,Afternoon
user_139,54,Male,Shandong,Mobile,2023-11-26,2023-12-03,47.15771420729446,0,4,798,0,10,52,58,8,9,19,17.61642538372096,3,3.7741336836014474,152.91287069692896,4,1,23.624696771511466,9,23,19,4,32.10285733687033,178,1,21,10,670,2025-02-12,1,21,Afternoon
user_140,45,Female,Zhejiang,Mobile,2023-06-24,2023-07-18,2671.102381372735,0,92,936,1,15,22,52,0,5,6,14.171773773817886,4,9.32426088288042,86.43921389078412,9,0,90.8382547371264,10,1,7,1,33.263146216123005,185,0,0,12,40,2023-11-25,7,19,Morning
user_141,41,Female,Shanghai,Mobile,2025-09-28,2025-10-19,1081.1610404361372,0,78,112,0,1,4,50,8,0,12,16.569406896746727,4,14.979588323621181,172.46488864286394,8,0,50.26493346222822,17,8,18,4,18.594025229429562,187,0,10,26,754,2025-03-04,8,27,Afternoon
user_142,35,Male,Shandong,PC,2024-03-24,2024-04-03,1371.8507118962507,0,72,676,0,16,6,46,3,0,28,27.332892024931223,1,14.848654691623162,30.995749051997592,6,0,65.61370440820198,14,10,11,0,40.297244435707654,17,0,25,22,40,2025-08-19,7,18,Afternoon
user_143,35,Female,Beijing,PC,2025-08-03,2025-08-17,373.3441631663839,1,9,175,0,11,38,51,3,7,7,11.954035043318832,5,33.99761921209666,56.48867913194406,8,1,41.54820866996033,2,13,10,1,26.68122938633088,66,1,47,8,453,2024-01-05,9,27,Evening
user_144,54,Male,Beijing,PC,2023-05-21,2023-06-04,1868.5553483613564,0,35,980,0,23,26,56,3,8,16,23.026557885052526,1,1.8990844220079965,19.604979955213963,5,1,63.101419350453114,6,5,15,3,5.273281500470972,144,1,18,21,870,2024-08-19,1,9,Morning
user_145,47,Female,Guangdong,PC,2025-01-27,2025-02-01,300.56913333919687,1,21,372,1,20,11,37,9,1,9,14.056835528654917,6,38.02840707542647,42.96469028086308,7,1,38.58553767217361,6,22,4,1,39.85496535336726,96,0,18,21,190,2024-07-24,9,13,Morning
user_146,43,Female,Shandong,PC,2025-07-18,2025-08-05,1.6451095634425326,0,58,187,1,6,90,23,8,8,21,18.180311571834444,5,14.001781265539726,48.50703357031786,8,1,33.96784377292255,16,9,2,3,47.653389313522915,33,0,11,3,746,2025-11-27,3,26,Morning
user_147,37,Female,Beijing,Mobile,2023-04-03,2023-04-27,472.2701358655466,0,18,1018,0,24,17,13,5,4,25,15.722629892297917,5,16.191070464589018,183.6090049934203,7,1,63.44800731734802,19,10,11,2,3.001815650117934,157,0,2,7,15,2024-01-12,2,6,Morning
user_148,41,Female,Zhejiang,PC,2023-08-27,2023-09-10,845.7425261180389,0,97,882,0,29,88,29,7,7,22,36.48926499492691,5,26.867581569252287,16.543828061480085,4,1,59.10620780489892,15,14,14,0,19.567566935028996,146,0,17,18,124,2023-04-10,6,3,Evening
user_149,40,Female,Shandong,Mobile,2023-07-24,2023-07-26,651.4389061955279,0,72,928,0,22,92,43,3,6,10,31.240339926138684,5,11.580354446008919,86.05560891735418,5,1,29.35279541679496,15,24,15,0,24.375802241737382,136,0,48,27,740,2025-03-26,5,23,Afternoon
user_150,42,Male,Zhejiang,PC,2024-07-13,2024-08-08,1981.053503900711,1,81,549,1,16,99,21,2,6,10,36.05387736842411,4,44.33909436520085,106.94733875815568,6,1,14.934845031947342,7,11,12,3,7.323538003915847,167,0,4,28,899,2023-04-28,4,12,Afternoon
user_151,43,Male,Zhejiang,PC,2023-09-02,2023-09-14,111.38449673789822,1,43,878,0,2,31,42,0,3,10,21.503885036430773,6,5.183070187001698,179.83991770663,6,0,36.857669383813764,2,14,6,4,43.385447389143856,43,1,47,3,280,2024-02-25,4,9,Evening
user_152,39,Male,Beijing,Mobile,2025-04-11,2025-05-03,807.0405322805701,1,95,281,1,1,77,33,9,1,20,19.402400945610104,4,22.77473575275218,199.5415475135815,9,0,41.51976391419092,19,3,14,4,14.2074822445022,94,1,23,15,937,2024-06-24,8,9,Afternoon
user_153,35,Female,Shandong,Mobile,2025-07-13,2025-08-06,719.4487539667097,0,98,186,1,24,35,29,6,4,29,21.41761584693301,2,42.62169120328961,150.92423486904732,2,1,62.868433342460484,14,29,2,2,39.150426996908,186,1,13,2,959,2025-07-18,3,15,Morning
user_154,53,Female,Shanghai,PC,2023-10-22,2023-10-28,330.4406383779076,0,6,834,0,24,16,14,3,2,16,10.556445871732224,6,31.176350826640554,194.18740712323688,6,0,91.45287636368637,0,21,11,3,33.5497241014158,90,0,37,15,48,2024-11-29,1,1,Evening
user_155,44,Female,Beijing,PC,2024-10-01,2024-10-05,1727.2540818850864,0,86,491,0,9,79,47,7,8,1,31.741128254456747,4,15.324146276289039,157.6331253746389,3,1,3.618479753292514,9,16,7,2,29.902291123351173,110,1,2,13,189,2023-04-23,5,18,Evening
user_156,46,Female,Beijing,PC,2025-05-05,2025-05-18,1397.7544007742274,1,78,266,0,22,18,39,2,5,17,20.49317370685235,1,21.617250181046575,192.6773255533119,2,0,24.366101254184493,1,20,11,3,9.60714243482772,152,0,5,24,304,2024-01-08,8,15,Morning
user_157,49,Female,Shandong,PC,2023-01-17,2023-01-21,1319.979371331909,0,67,1114,1,12,62,33,0,0,26,19.39971410730375,4,35.628024636783216,141.74687446294658,6,0,19.371594227956034,6,17,17,2,11.035176027545285,70,0,11,20,559,2023-10-26,3,8,Morning
user_158,43,Female,Shandong,Mobile,2023-03-12,2023-04-03,2089.0271634654546,1,12,1042,1,17,27,52,4,2,21,27.94423196111599,6,48.68977642483107,16.87292166476314,4,1,50.22944086937836,13,5,2,3,2.367420237328466,52,1,10,10,696,2025-11-08,2,11,Morning
user_159,54,Female,Zhejiang,PC,2023-11-01,2023-11-15,1282.9604598960013,1,12,816,0,25,35,49,1,3,29,23.087497351294495,6,44.76379720059224,80.98211721154263,5,0,42.97008070431598,15,26,11,0,12.035621489113318,175,0,38,24,105,2025-02-14,1,17,Afternoon
user_160,51,Female,Shandong,Mobile,2025-10-27,2025-11-12,263.75891577081035,0,66,88,1,28,45,16,2,8,14,39.42530104671695,1,17.779207610736464,129.6728594766916,5,1,72.90376238201884,14,7,1,2,17.272180473025706,70,1,25,24,369,2024-11-01,4,27,Morning
user_161,51,Female,Zhejiang,PC,2025-03-27,2025-04-25,1222.6892413493606,0,2,289,0,29,35,45,5,5,19,20.68759128696404,0,49.91169608510502,70.79298338139594,3,1,24.241591254486384,6,17,13,2,41.65726519312127,52,1,0,24,501,2023-01-11,2,28,Evening
user_162,54,Female,Beijing,Mobile,2025-03-31,2025-04-04,367.7399551368984,1,15,310,0,15,28,47,2,3,21,28.4168752662374,6,1.1717285130218553,55.40339970464194,4,0,59.449836574975855,12,20,13,3,18.319633335740264,107,1,15,24,460,2023-01-08,8,27,Afternoon
user_163,46,Female,Guangdong,Mobile,2023-07-12,2023-08-05,277.30232931747673,1,23,918,1,19,9,25,2,0,21,19.349533018289552,4,2.3538580346123394,115.9024541594851,3,1,88.38572635999593,9,22,3,1,37.731089138280325,176,0,47,8,247,2024-04-05,9,14,Afternoon
user_164,41,Female,Shanghai,PC,2024-06-12,2024-07-07,75.80558925942114,1,29,581,1,27,76,24,5,7,17,39.7178494063197,1,41.368185243388496,186.76687346378455,7,0,91.06777399183046,8,11,16,1,21.972114064774377,170,0,48,16,264,2023-09-12,1,19,Evening
user_165,36,Male,Beijing,Mobile,2023-06-20,2023-06-21,1362.6894827181168,0,81,963,1,22,15,55,4,1,14,23.353331041603845,5,10.773671654819548,7.961392829714558,1,0,95.87846047250311,8,12,14,0,39.24341559969442,18,0,46,28,206,2024-08-08,2,27,Afternoon
user_166,37,Female,Shandong,PC,2023-09-08,2023-09-21,1241.331919421304,0,96,871,1,10,21,32,9,7,8,29.023864326004087,6,3.977694151415802,154.07700950474612,6,1,77.32611520799885,5,25,15,4,48.81358002185199,65,1,8,25,507,2023-12-28,6,23,Morning
user_167,51,Female,Shanghai,Mobile,2024-06-24,2024-06-28,267.22538155163824,0,7,590,0,29,52,21,8,5,21,13.801650128580311,3,12.62025558858861,144.8227283308808,4,1,90.5987906258915,11,27,4,4,11.992077902879005,161,0,4,16,530,2025-09-29,7,24,Morning
user_168,39,Female,Guangdong,PC,2024-02-20,2024-03-11,1383.8135078792843,0,94,699,0,26,35,38,0,7,21,31.990726445909743,5,21.87890754506215,192.82673165226913,1,1,23.453087198527424,19,24,16,0,43.11708059819381,181,1,7,2,364,2025-02-26,2,5,Morning
user_169,51,Male,Guangdong,Mobile,2025-03-04,2025-03-22,2499.0974618805667,0,28,323,0,27,97,53,2,5,9,18.07630173626866,2,36.797747251236835,186.21153324417617,1,1,19.758094435047703,19,2,6,4,31.091204315288735,0,0,20,9,763,2023-07-28,8,2,Morning
user_170,51,Male,Zhejiang,PC,2023-01-25,2023-01-31,114.32161048466243,0,14,1104,1,12,51,57,2,4,8,23.458397584890157,6,31.59244080100907,152.68427984679437,5,1,0.6488083780526455,13,27,14,3,40.86471307943274,105,1,32,8,750,2023-09-24,9,15,Afternoon
user_171,51,Female,Shanghai,PC,2024-10-29,2024-11-01,264.79484584145837,1,44,464,0,14,83,24,5,4,13,36.49399186982374,1,12.6434396604606,104.56134417183713,5,0,70.68443574290984,19,19,16,1,32.57929511339026,54,1,38,11,340,2024-10-17,8,19,Evening
user_172,36,Female,Zhejiang,Mobile,2024-09-23,2024-10-16,1387.3380819562974,1,30,480,1,9,55,38,7,9,17,39.11657544655304,5,25.660251956928636,41.64924309347045,7,1,93.74671878137444,6,26,11,0,21.197475363707508,14,0,42,26,407,2025-09-23,9,25,Afternoon
user_173,36,Female,Beijing,Mobile,2024-05-19,2024-06-01,320.90340519376156,1,81,617,1,27,87,54,2,9,19,22.737163055210708,4,46.38449116452987,109.5019079467893,4,0,18.69353450416764,7,29,10,3,11.403746972089518,126,0,19,1,453,2024-07-07,6,16,Evening
user_174,39,Female,Shanghai,Mobile,2023-12-02,2023-12-29,979.9335856647498,0,32,772,1,13,77,52,2,7,28,35.044080038634995,4,40.93538107220413,153.30504679001112,9,1,63.69435754268788,7,5,18,0,3.501761266558251,14,1,44,21,833,2025-01-05,7,13,Evening
user_175,35,Male,Beijing,Mobile,2024-02-29,2024-03-16,84.64787168503972,1,70,694,0,3,44,58,5,6,7,11.600469836495822,6,16.836299456757878,179.23817331494072,4,0,74.64597592217775,7,11,10,1,26.77591822303585,120,1,21,11,877,2024-02-25,6,27,Morning
user_176,35,Female,Zhejiang,PC,2024-05-13,2024-06-09,601.8495477266322,0,88,609,1,21,65,30,7,7,17,35.427220893707876,0,49.13096350642912,158.15268983289926,7,0,92.76142351480566,1,23,1,4,49.51630472634328,150,0,12,18,814,2023-11-04,7,29,Afternoon
user_177,53,Female,Shanghai,Mobile,2025-08-04,2025-08-09,1343.5852088554225,0,6,183,1,29,93,24,5,7,1,28.88530966457949,3,35.722399621321415,39.85812010301974,5,0,64.68602240172217,13,19,14,3,36.90209025071031,65,1,38,26,578,2023-05-17,3,26,Morning
user_178,36,Female,Zhejiang,PC,2024-09-21,2024-09-25,1160.0003953152957,1,27,501,1,14,88,23,9,6,5,24.66118505174806,6,4.060018427672308,120.33757653138382,5,0,97.02937327487523,9,28,4,1,16.36727706995083,173,0,10,21,848,2023-07-14,4,7,Afternoon
user_179,46,Female,Shanghai,Mobile,2024-12-18,2025-01-08,1687.7892632523449,0,82,396,1,21,80,51,2,1,25,36.69891115411743,1,2.7228749511432953,67.10251844674005,6,0,34.46731410125478,17,7,17,0,41.36024000433676,113,0,17,29,965,2025-11-14,9,29,Afternoon
user_180,40,Female,Zhejiang,PC,2023-12-05,2023-12-13,2099.253522101614,1,88,788,1,10,25,53,3,8,6,35.360116675192415,5,9.251989501491469,2.8319278107379553,8,1,34.99285337714076,17,21,15,2,38.44920000882033,136,1,29,15,150,2024-08-28,3,17,Morning
